name,mtom,oem,wing_weight,fuselage_weight,lg_weight,hortail_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac,y_mac,x_lemac,cLmax,cd,cd0,clalpha,cm,e,A,A_h,S,S_h,c_root,c_tip,t_r_h,sweep_le,sweep_1/4,sweep_m,b,taper,StotS,diskloading,mission_energy,wp_hover,power_hover,power_climb,power_cruise,wp_cruise,tw,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,ww,w_eng,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vz_vf,Mx_vf,T_vf
J1,2330.57799929503,1855.5779992950302,117.07734382985078,266.2763407348867,99.49677389320111,105.81114359966556,233.24193453740827,43.85436463248253,748.9817959481362,240.83830211939915,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2838671480519879,2.177636201118949,0.11490458383340081,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.294331841098655,3.25,1.7282826993007532,0.6913130797203013,0.14877,0.0527657391874541,0.1,-0.255,10.162302271888429,0.4,1.2,45,819685677.4856403,0.06822382182812936,306980.5524273777,114802.23082655702,147524.2094174166,0.06822382182812936,1.2333333333333332,0.05138180935812645,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5418652.766901573,2344812.711943757,8495365.081165219,679024414.0898826,2270576.5506327157,106598684.09731591,1626953.162838215,9209416.572821332,4696802.452138879,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2329.358375499108,1854.3583754991082,117.00736935357405,266.2460596723908,99.42311997180121,105.73704608314922,233.05779973406294,43.81974343615497,748.3905059814342,240.67673126654057,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2833602681428773,2.1767764548115722,0.11485921868397841,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.284625977612688,3.25,1.7276003609615656,0.6910401443846262,0.14877,0.052765739187454114,0.1,-0.255,10.158290122454003,0.4,1.2,45,819038569.7460816,0.06822382182812936,306738.20405308483,114711.59924163735,147407.74519178914,0.06822382182812936,1.2333333333333332,0.05140210327520017,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5414374.965983789,2342961.5798630198,8488658.343881164,678488352.5655985,2268784.0249127564,106514528.87123248,1625668.7510051304,9202146.121592544,4693094.522012198,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2328.5505214482796,1853.5505214482796,116.96101410007849,266.22599162022743,99.37433501996433,105.68796367263425,232.935837354573,43.79681195656404,747.998862848266,240.56970487597223,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2830244240838613,2.1762068116191653,0.11482916103985794,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.278197262430949,3.25,1.7271482631898134,0.6908593052759254,0.14877,0.0527657391874541,0.1,-0.255,10.155631787556104,0.4,1.2,45,818609955.5011423,0.06822382182812936,306577.6836959483,114651.56907051857,147330.60467394616,0.06822382182812936,1.2333333333333332,0.051415558273158,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5411541.54845794,2341735.4755676063,8484216.111218374,678133290.1989688,2267596.7387608103,106458788.34074515,1624818.0159970718,9197330.510878447,4690638.560548008,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2328.015401424491,1853.0154014244908,116.93030607380055,266.212693997231,99.34202085793119,105.65545088124117,232.8550519495579,43.78162260986469,747.739446385036,240.49880866982824,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2828019193862876,2.1758294094205883,0.11480924713387908,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.273939011961781,3.25,1.7268487376353874,0.690739495054155,0.14877,0.052765739187454114,0.1,-0.255,10.153870577296077,0.4,1.2,45,818326050.1237833,0.06822382182812936,306471.3582690528,114611.80630344858,147279.50836045106,0.06822382182812936,1.2333333333333332,0.05142447641014491,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5409664.750191461,2340923.3289654325,8481273.666455194,677898104.0931075,2266810.3045090786,106421866.9445736,1624254.5063929295,9194140.748071585,4689011.781516508,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2327.660933475897,1852.660933475897,116.9099637468403,266.20388351844247,99.32061605697965,105.63391380704968,232.80153994722392,43.7715612336065,747.5676097224201,240.45184544333458,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2826545117114356,2.1755793833259354,0.11479605432217856,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.271118360025923,3.25,1.7266503042269328,0.6906601216907732,0.14877,0.052765739187454114,0.1,-0.255,10.152703788854364,0.4,1.2,45,818137992.0802166,0.06822382182812936,306400.9286352455,114585.46756956643,147245.66232048263,0.06822382182812936,1.2333333333333332,0.05143038631217142,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5408421.56482651,2340385.3655689135,8479324.600147916,677742317.5442448,2266289.3728939383,106397410.3259834,1623881.2393746304,9192027.859057365,4687934.208119256,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2327.4261282846146,1852.4261282846146,116.8964881948832,266.19804642957126,99.30643733903588,105.61964716220855,232.76609315239423,43.76489649440085,747.453783689787,240.42073582233357,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2825568583150275,2.1754137481420277,0.1147873144592642,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.269249936754596,3.25,1.726518847731768,0.6906075390927072,0.14877,0.0527657391874541,0.1,-0.255,10.151930824662795,0.4,1.2,45,818013420.870103,0.06822382182812936,306354.275460806,114568.020573467,147223.24242247417,0.06822382182812936,1.2333333333333332,0.05143430220242567,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5407598.06851457,2340029.0141466064,8478033.522436557,677639123.2402775,2265944.3034650856,106381210.0586867,1623633.984201263,9190628.26382418,4687220.414550331,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2327.2705884263946,1852.2705884263946,116.88756150096664,266.194179430353,99.29704513138459,105.6101965752118,232.7426126332857,43.760481665443145,747.3783835204024,240.40012796934744,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2824921670622706,2.1753040218248514,0.1147815246690301,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.26801226354504,3.25,1.7264317633530566,0.6905727053412227,0.14877,0.052765739187454114,0.1,-0.255,10.151418768515972,0.4,1.2,45,817930902.9247283,0.06822382182812936,306323.371658102,114556.463406528,147208.39112643656,0.06822382182812936,1.2333333333333332,0.05143689664278921,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5407052.571496256,2339792.961312462,8477178.292083072,677570765.6965888,2265715.7240023473,106370478.74468067,1623470.1984527675,9189701.149743062,4686747.586368961,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2327.1675550629475,1852.1675550629475,116.88164815215322,266.191617665501,99.29082353705579,105.60393624986504,232.72705864747672,43.75755719062044,747.3284368748795,240.38647674539567,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2824493124297933,2.17523133377515,0.1147776892303575,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.267192402985376,3.25,1.726374074424722,0.6905496297698889,0.14877,0.052765739187454114,0.1,-0.255,10.151079557617365,0.4,1.2,45,817876241.3158681,0.06822382182812936,306302.9003343431,114548.80769799234,147198.5533180497,0.06822382182812936,1.2333333333333332,0.0514386154704107,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5406691.222888823,2339636.594989577,8476611.769651433,677525484.2332804,2265564.3081966233,106363370.0983603,1623361.7033553624,9189087.010030292,4686434.37511545,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2327.0993030450118,1852.099303045012,116.87773095402002,266.1899206098148,99.2867022025179,105.59978923293176,232.7167553111407,43.755619947776395,747.2953510090446,240.37743377776584,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2824209236963826,2.1751831821157874,0.11477514847245815,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.266649307524274,3.25,1.7263358588220536,0.6905343435288215,0.14877,0.052765739187454114,0.1,-0.255,10.150854849873674,0.4,1.2,45,817840032.1442984,0.06822382182812936,306289.3396344348,114543.73637152318,147192.03651587022,0.06822382182812936,1.2333333333333332,0.051439754158274134,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5406451.856832902,2339533.0141559495,8476236.491492715,677495488.6969604,2265464.0067052795,106358661.15913199,1623289.8335791447,9188680.189033043,4686226.896406853,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2327.0540910085233,1852.0540910085233,116.87513607543711,266.1887963999466,99.28397212180047,105.59704212809422,232.70993010935285,43.75433666701264,747.2734340587202,240.37144344815894,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2824021179044518,2.1751512845994747,0.11477346537643161,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.266289546764149,3.25,1.726310543332916,0.6905242173331665,0.14877,0.05276573918745409,0.1,-0.255,10.150705994797548,0.4,1.2,45,817816046.2338636,0.06822382182812936,306280.3566690885,114540.37699108999,147187.71961419532,0.06822382182812936,1.2333333333333332,0.05144050849679256,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5406293.294443056,2339464.3994793245,8475987.897340659,677475618.8624291,2265397.5643514916,106355541.83356677,1623242.225143476,9188410.700072654,4686089.457037054,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
J1,2327.0241412534733,1852.0241412534733,116.87341714545187,266.1880516764964,99.28216364034094,105.59522236437057,232.70540890570774,43.753486586114356,747.2589156607631,240.36747527422824,9.05,1.69,0.9,83.33,104.17,45,2,30.5,5,0.346,1.2823896602725642,2.1751301545392345,0.11477235043318398,1.5,0.07,0.017,4.97,-0.115,0.8,8.4,6,12.266051231222633,3.25,1.7262937734438366,0.6905175093775346,0.14877,0.0527657391874541,0.1,-0.255,10.15060738784976,0.4,1.2,45,817800157.2991393,0.06822382182812936,306274.4061028005,114538.15164398204,147184.85997836408,0.06822382182812936,1.2333333333333332,0.051441008209897575,0.07608290452035935,1.2237037037037035,1860.46875,220.449,13.26,0,0,0.045,4.031659180251925,6.047488770377887,55.78,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.57, 0.57, 3.4, 3.4, 6.8, 6.8]","[2.3, -2.3, 5.4, -5.4, 2.3, -2.3]",400,120,5406188.258302408,2339418.9472076255,8475823.22165467,677462456.530955,2265353.5510869063,106353475.50548533,1623210.6879904987,9188232.183084015,4685998.413372848,668.7430851207065,-11410.654973840816,29762.823583077294,-292.93314206608113,5970.934511853627,-7050.856683312572,27853.077612714507,1457.8881285574364
