name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,nacelle_weight,powertrain_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,cm,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep1_1/4,sweep2_1/4,sweep_le2,sweep_m,taper1,taper2,StotS,mission_energy,WP_hover,power_hover,power_climb,power_cruise,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy,Vx_cr,Vz_cr,Mx_cr,Mz_cr,T_cr,Vz_vf,Mx_vf,T_vf
L1,4817.94511186229,4342.94511186229,68.22682239549572,253.63102135981168,315.1512533995996,197.8816017259031,479.2040039129017,329.00007336904997,2252.6475931900895,447.2027425094387,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1837729032750943,1.3863801886433316,0.10486157821490465,1.4045399205755444,2.921172930966253,0.1266451376393965,1.5,0.07,0.017,5.17,1.11,0.75,6.46977421366888,13.632140344509178,5.8,10.3,7.216892823423238,18.042257317708234,25.25915014113147,0.285714,0.714286,1.593540446716473,1.8907268161593866,0.6374161786865893,0.7562907264637547,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2465297525.9872336,0.006541993656851728,2303000.51358335,324424.89343435044,427727.1256071977,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",40651305.12805483,14906864.705098163,24007442.114141934,1968742364.4073992,4645673.676261704,296314612.0010248,11703340.68992736,69090015.4075005,35235907.85782526,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4839.641187799722,4364.641187799722,68.50583937227816,254.66825801122465,315.84041680194963,198.9178044744916,481.79451078220063,330.77859972338575,2264.825077135589,449.3106814986024,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1869682424385049,1.3901224223943258,0.10514462938686517,1.408331172598945,2.929058006087998,0.12698698882304418,1.5,0.07,0.017,5.17,1.11,0.75,6.48723797117352,13.66893736174399,5.8,10.3,7.2559062921785396,18.139791126143763,25.395697418322303,0.285714,0.714286,1.5978418648210642,1.895830424652426,0.6391367459284257,0.7583321698609704,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2478624564.4171886,0.006524382496088424,2315450.1980637005,326178.6870340509,430039.3559892967,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",40871060.14746265,14987449.038916219,24137222.840519764,1979385098.1434135,4670787.509770213,297916445.5241058,11766607.240714591,69463505.94191101,35426388.03037462,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4857.8089327057705,4382.8089327057705,68.73924191057262,255.5359244523267,316.41643884609044,199.78564751198886,483.9641183741244,332.2681554263776,2275.0239930048347,451.07541317945527,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1896378064874047,1.3932488925977486,0.10538110607807756,1.4114985953933334,2.9356456363805585,0.12727259031423793,1.5,0.07,0.017,5.17,1.11,0.75,6.5018281654561605,13.699679636442605,5.8,10.3,7.288580947089487,18.22147787778254,25.51005882487203,0.285714,0.714286,1.6014355087330447,1.9000942630294875,0.6405742034932179,0.760037705211795,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2489786257.9444914,0.006509741689569123,2325877.087984643,327647.5285004341,431975.90078318724,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41055109.90394897,15054940.225492029,24245917.109032124,1988298626.2973568,4691820.9084799765,299258017.018805,11819594.395672401,69776312.63953929,35585919.44616504,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4873.019909472593,4398.019909472593,68.93449173666536,256.2617594109763,316.8979718581056,200.5123573082308,485.78089286320574,333.5154716744101,2283.5643070397373,452.5526575812621,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.191868632059835,1.3958615325469992,0.10557871821263481,1.4141454574423387,2.9411506004305563,0.12751125366840688,1.5,0.07,0.017,5.17,1.11,0.75,6.514020485219329,13.725369468675929,5.8,10.3,7.315941876182253,18.2898802962778,25.605822172460055,0.285714,0.714286,1.6044385431574701,1.9036573465569944,0.6417754172629881,0.7614629386227978,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2499132777.6242886,0.006497557378445915,2334608.3017208707,328877.4991709664,433597.51438354555,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41209228.51210222,15111455.637064707,24336934.938651513,1995762589.1900363,4709433.744246607,300381415.0359956,11863964.498235973,70038249.05162612,35719507.016329326,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4885.753769910961,4410.753769910961,69.09782855372106,256.8689587833192,317.3005693636519,201.12079637890372,487.3019905386124,334.5597894236859,2290.7147001698713,453.7891366991954,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1937331883386817,1.398045214804341,0.1057438852928488,1.4163577430256247,2.9457517290042565,0.12771073195171415,1.5,0.07,0.017,5.17,1.11,0.75,6.524211002420257,13.746841402019863,5.8,10.3,7.338849862776128,18.347150342940523,25.68600020571665,0.285714,0.714286,1.6069485227636102,1.9066354233037255,0.6427794091054442,0.7626541693214902,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2506958167.865907,0.006487408492978461,2341918.5259658014,329907.2943045995,434955.21325742156,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41338264.59115753,15158773.266018923,24413139.778540365,2002011805.4101052,4724180.122348539,301321982.02588594,11901113.445599895,70257555.77897404,35831353.44727676,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4896.412827590245,4421.412827590245,69.23447061963199,257.37692127550173,317.6372082405393,201.63015079643841,488.5753765813814,335.43403942593386,2296.700647659923,454.8240129908948,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1952918639237597,1.399870663710711,0.10588195669262836,1.418207102878694,2.9495980418525147,0.12787748579737257,1.5,0.07,0.017,5.17,1.11,0.75,6.532729763983317,13.764790861978401,5.8,10.3,7.358027270557504,18.39509392951496,25.753121200072464,0.285714,0.714286,1.609046739897369,1.9091249461828574,0.6436186959589476,0.763649978473143,0.07563695663995235,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,2513509188.7990203,0.006478948830921331,2348038.275981537,330769.38670752774,436091.81008761184,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41446287.07041004,15198385.191841573,24476934.61635705,2007243333.1690009,4736525.044282216,302109377.139678,11932212.665486693,70441148.27944611,35924985.62251752,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4905.33438405637,4430.33438405637,69.34878226116726,257.80187113214066,317.91872061645415,202.0565131036098,489.64128234841587,336.1658427345361,2301.711269526752,455.69010233329465,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1965950142796002,1.4013968532620704,0.10599739302554888,1.4197532834782214,2.952813800157109,0.1280169024504516,1.5,0.07,0.017,5.17,1.11,0.75,6.539851981889662,13.779797734066507,5.8,10.3,7.3740799905217465,18.43522578561014,25.809305776131886,0.285714,0.714286,1.6108009807610002,1.9112063431437598,0.6443203923044001,0.7644825372575039,0.07563695663995235,0.1,0.1,0.04335420758452167,-0.209,0.4,0.4,1.2,2518992813.3700776,0.00647189293951803,2353160.8991417526,331491.0133259566,437043.2145128234,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41536708.81192236,15231542.91366323,24530334.986120787,2011622457.3476222,4746858.535494423,302768477.3375259,11958244.706607185,70594826.97425258,36003361.75686882,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4912.801134648904,4437.801134648904,69.44441382068405,258.15737838372974,318.1541518181836,202.4133753622548,490.53343799428035,336.7783569676169,2305.9051248618443,456.41489544031054,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1976846519330067,1.4026729865907712,0.10609391586679864,1.4210461324519876,2.95550267739774,0.1281334765925112,1.5,0.07,0.017,5.17,1.11,0.75,6.545807270756932,13.79234582785612,5.8,10.3,7.387516004464538,18.468815867493216,25.856331871957753,0.285714,0.714286,1.6122678006790476,1.9129467167622913,0.6449071202716191,0.7651786867049166,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2523582568.6488023,0.006466004896931585,2357448.4987733182,332095.00974078843,437839.5333392187,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41612391.17493604,15259295.694107877,24575030.720818345,2015287753.5499008,4755507.595112618,303320139.577178,11980033.342317102,70723454.96319954,36068962.03123177,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4919.049939325295,4444.049939325295,69.52441860278584,258.4547935920846,318.3510575138896,202.71204538595615,491.2801130529075,337.29099072498394,2309.415103409555,457.0214170431324,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1985958448663478,1.4037401336992419,0.10617463162637049,1.422127257764692,2.9577512101394507,0.1282309599477559,1.5,0.07,0.017,5.17,1.11,0.75,6.550787290596462,13.80283898065077,5.8,10.3,7.398761056317266,18.496928536482756,25.89568959280002,0.285714,0.714286,1.613494406550853,1.9144020777601625,0.6453977626203412,0.765760831104065,0.07563695663995236,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2527423889.1714168,0.006461089330108731,2361036.9350748877,332600.51464965224,438505.999341133,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41675732.28935061,15282522.929245193,24612438.084074266,2018355363.1866364,4762746.283930451,303781844.255105,11998268.98418243,70831108.05224663,36123865.106645785,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4924.279205909554,4449.279205909554,69.59135062156149,258.70361122256634,318.51575070634317,202.9619975730118,491.90499352002263,337.72000575375887,2312.352548566074,457.52894794621596,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.199357875628555,1.4046325889572886,0.10624213422602648,1.4230314029966575,2.959631658347857,0.12831248528973507,1.5,0.07,0.017,5.17,1.11,0.75,6.554952081800679,13.811614405623333,5.8,10.3,7.408171861155701,18.520455581516693,25.928627442672393,0.285714,0.714286,1.614520217192286,1.9156191963416547,0.6458080868769144,0.7662476785366619,0.07563695663995237,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,2530638629.150711,0.006456984176070092,2364040.0402763123,333023.563658629,439063.75412586937,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41728741.45941145,15301961.432479892,24643743.710738547,2020922596.8454852,4768804.2273390675,304168237.54825014,12013530.102489904,70921201.20828937,36169812.61622758,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4928.655098749428,4453.655098749428,69.6473463143504,258.9117734123789,318.65350726604845,203.17116823638213,492.42792017800997,338.07902384926666,2314.810728105292,457.9536313877004,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.1999952035884924,1.4053789980488307,0.10629859033811909,1.4237875890520697,2.9612043799227186,0.1283806693873643,1.5,0.07,0.017,5.17,1.11,0.75,6.558435324227876,13.818953772972685,5.8,10.3,7.416047224496553,18.540144017432624,25.956191241929176,0.285714,0.714286,1.6153781586768168,1.9166371391085555,0.6461512634707267,0.7666548556434223,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2533328860.838432,0.006453554815236,2366553.1669448665,333377.5891340138,439530.50714649935,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41773101.79647013,15318228.402032854,24669941.59591702,2023070967.595002,4773873.773064461,304491587.95538634,12026301.257956676,70996595.00834599,36208263.45425646,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4932.31675512853,4457.31675512853,69.69419286146744,259.0859239469532,318.7687371187227,203.34620394997714,492.86550946163044,338.3794531137158,2316.867752751381,458.30898192468266,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.200528264788862,1.4060032947238787,0.10634581023866017,1.424420063181151,2.9625198044815675,0.1284376985767504,1.5,0.07,0.017,5.17,1.11,0.75,6.561348708711434,13.82509242091398,5.8,10.3,7.422637392639518,18.556619460855647,25.979256853495166,0.285714,0.714286,1.6160957410619299,1.917488546590011,0.646438296424772,0.7669954186360044,0.07563695663995236,0.1,0.1,0.04335420758452166,-0.209,0.4,0.4,1.2,2535580068.6111116,0.006450689293634087,2368656.1717960103,333673.84053330804,439921.08987316943,0.050870611342567006,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41810222.887579486,15331840.73455526,24691864.199464794,2024868741.7242663,4778116.010189632,304762170.207899,12036988.26479855,71059685.15388031,36240439.428478956,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
L1,4935.380664880781,4460.380664880781,69.73338531382045,259.23162063002985,318.8651269334296,203.49267020514117,493.2316750992335,338.63084609176474,2318.5890283156928,458.6063122916694,10,1.7,0.6,1200,83.33,104.17,45,2,30.5,5,0.416,1.2009741375194742,1.4065254802872307,0.10638530676547342,1.4249490886791234,2.9636200757816766,0.12848539996709463,1.5,0.07,0.017,5.17,1.11,0.75,6.563785574673743,13.83022702031449,5.8,10.3,7.428151908671571,18.570405770236604,25.998557678908174,0.285714,0.714286,1.6166959543531385,1.9182006962988198,0.6466783817412555,0.767280278519528,0.07563695663995235,0.1,0.1,0.043354207584521666,-0.209,0.4,0.4,1.2,2537463832.5886946,0.006448294415709719,2370415.922642353,333921.73756043776,440247.9213987602,0.05087061134256699,1.2237037037037035,1860.46875,251.9211,13.59,1,1,0.045,4.199523015039315,6.299284522558972,2.09,2.103,3.25,3.942,9.295,1.7,0.1745,0,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9]","[1.91, 1.64, 1.37, 1.1, 0.82, 0.55, -1.91, -1.64, -1.37, -1.1, -0.82, -0.55, 4.16, 3.89, 3.62, 3.35, 3.07, 2.8, 2.53, 2.26, 1.99, 1.71, 1.44, 1.17, -4.16, -3.89, -3.62, -3.35, -3.07, -2.8, -2.53, -2.26, -1.99, -1.71, -1.44, -1.17]",41841285.046785295,15343231.252111107,24710208.579472393,2026373081.8325562,4781665.826238483,304988587.82534057,12045930.930491704,71112477.6792706,36267363.616428,477.6125777021106,-11364.921963732802,28572.650279261365,-1090.5884025637883,-23747.275255611545,-10424.408752057077,27853.874739171577,0.0
