name,mtom,oem,wing1_weight,wing2_weight,fuselage_weight,lg_weight,powertrain_weight,nacelle_weight,h2_weight,misc_weight,l_fuse,w_fuse,eff,diskloading,v_cruise,v_max,v_stall,loadfactor,h_hover,roc,cL_cruise,mac1,y_mac1,x_lemac1,mac2,y_mac2,x_lemac2,cLmax,cd,cd0,clalpha,e,b1,b2,A1,A2,S1,S2,S,S1/S,S2/S,c_root1,c_root2,c_tip1,c_tip2,sweep_le1,sweep_le2,sweep1_1/4,sweep2_1/4,sweep_m,taper1,taper2,StotS,mission_energy,power_hover,power_climb,power_cruise,WP_hover,WP_cruise,TW,WS,ld_climb,ld_cr,ducted_bool,tandem_bool,G,n_max,n_ult,A_tot,l_cockpit,l_cabin,l_tail,l_fuselage,d_fuselage,upsweep,h_wings,x_rotor_loc,y_rotor_loc,takeoff_energy,trans2hor_energy,climb_energy,cruise_energy,descend_energy,hor_loiter_energy,trans2ver_energy,ver_loiter_energy,land_energy
W1,5554.106699785754,5079.106699785754,217.12693897837903,237.05597027539932,375.59392501343723,228.277538732526,278.3681636954631,555.1938463657348,2678.8103820047772,508.67993472003786,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3170490008681883,2.526454573780804,0.11838489385472427,1.2837005753498358,2.5920877002256297,0.11561352394743471,1.5,0.07,0.018,5.15,0.63,11.790121344310418,12.096409267719604,9.5,10,14.632311717217274,14.632311717217274,29.264623434434547,0.5,0.5,1.7729505780917922,1.7280584668170866,0.7091802312367169,0.6912233867268347,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2198767561.5495214,1948577.145868242,309451.4105153539,377428.7449666047,0.011098304669956248,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34395217.74096091,12787524.288184911,22899404.378136188,1737228983.7966886,6051296.2365001375,287146381.8514796,9988208.549739864,58457314.37604726,29813230.331784103
W1,5555.929231441873,5080.929231441873,217.19112640798477,237.12604915863812,375.64931690293736,228.36426799143015,278.4768764661361,555.4106695128133,2679.8565537180534,508.8543712838785,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3173061532443557,2.5269478612716245,0.1184080083757003,1.2839512164824134,2.592593802512566,0.11563609736146904,1.5,0.07,0.018,5.15,0.63,11.792423352600913,12.098771078391975,9.5,10,14.638026160733409,14.638026160733409,29.276052321466818,0.5,0.5,1.7732967447520174,1.7283958683417104,0.709318697900807,0.6913583473366842,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2199626259.2917786,1949338.1352629527,309572.26241084066,377576.14445385995,0.011096138161122843,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34408650.30943023,12792518.27592029,22908347.41840221,1737907434.1396248,6053659.485124905,287258522.83177465,9992109.304090098,58480144.05788858,29824873.469523177
W1,5557.4611602018995,5082.4611602018995,217.2450751728289,237.18494961961017,375.6958700302749,228.4371692576749,278.5682562235462,555.5929226782723,2680.7359252654533,509.00099195423905,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3175222667774693,2.5273624252125493,0.1184274340596812,1.2841618578986524,2.59301913614151,0.11565506829354485,1.5,0.07,0.018,5.15,0.63,11.794357984325229,12.10075596866038,9.5,10,14.642829501306979,14.642829501306979,29.285659002613958,0.5,0.5,1.7735876668158241,1.72867942409434,0.7094350667263297,0.691471769637736,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2200348047.457884,1949977.7935648232,309673.8458478534,377700.04277145775,0.011094318058584622,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34419941.207827196,12796716.029182795,22915864.59274115,1738477713.3015726,6055645.940669128,287352784.20982325,9995388.127580972,58499333.8069447,29834660.241541795
W1,5558.748807918317,5083.748807918317,217.29041847406472,237.23445476310152,375.7349952022871,228.49844640807598,278.6450654674301,555.7461155541465,2681.475080911769,509.1242311374419,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3177038935637655,2.527710834288185,0.11844375985151027,1.2843388857920064,2.593376596310782,0.11567101190140848,1.5,0.07,0.018,5.15,0.63,11.795983893344863,12.102424116116982,9.5,10,14.646866948636992,14.646866948636992,29.293733897273984,0.5,0.5,1.7738321644127613,1.7289177308738548,0.7095328657651045,0.691567092349542,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2200954746.41238,1950515.4582720106,309759.23179337586,377804.18548711925,0.011092788864245163,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34429431.77109001,12800244.450172763,22922183.152709812,1738957061.3812068,6057315.655633199,287432015.59958136,9998144.142264102,58515463.74816032,29842886.511561763
W1,5559.831117133089,5084.831117133089,217.32852899249713,237.27606326164707,375.7678779136586,228.54995231673266,278.7096267251514,555.8748803256802,2682.096370951417,509.2278166463045,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3178565388175598,2.5280036489817603,0.11845748059550379,1.2844876659816504,2.5936770178475634,0.11568441144515616,1.5,0.07,0.018,5.15,0.63,11.797350361914882,12.103826083288627,9.5,10,14.650260585449812,14.650260585449812,29.300521170899625,0.5,0.5,1.7740376484082534,1.7291180118983758,0.7096150593633014,0.6916472047593504,0.04685811297907603,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,2201464701.276923,1950967.3870760598,309831.00211366423,377891.7216268549,0.011091504003927222,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34437408.97109548,12803210.229880568,22927494.156411152,1739359972.7150848,6058719.118194026,287498612.76829624,10000460.683415193,58529021.61228179,29849801.022263717
W1,5560.740825360274,5085.740825360274,217.36056044653407,237.31103472788604,375.7955143670465,228.59324468532355,278.76389253346076,555.9831112470667,2682.6185851613936,509.3148821915635,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3179848283755056,2.528249742893398,0.11846901209181876,1.2846127071754392,2.593929504873483,0.11569567299113508,1.5,0.07,0.018,5.15,0.63,11.79849880016919,12.105004356076254,9.5,10,14.653113046062506,14.653113046062506,29.306226092125012,0.5,0.5,1.774210345890104,1.729286336582322,0.7096841383560416,0.6917145346329288,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2201893334.700472,1951347.2477342254,309891.32737033564,377965.2985605563,0.011090424382891392,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34444114.06361724,12805703.062870383,22931958.225404836,1739698632.6170387,6059898.77350099,287554589.8251098,10002407.810569815,58540417.43202676,29855612.89033365
W1,5561.505452879508,5086.505452879508,217.38748252055268,237.34042784883331,375.81874172393026,228.62963301441096,278.80950431575,556.074082069709,2683.057519392651,509.3880619936704,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.318092649330461,2.528456572513721,0.11847870373753523,1.2847177980428404,2.594141707586504,0.11570513775710017,1.5,0.07,0.018,5.15,0.63,11.799464005064031,12.105994635403686,9.5,10,14.655510611242283,14.655510611242283,29.311021222484566,0.5,0.5,1.7743554894833127,1.7294278050576697,0.7097421957933251,0.6917711220230679,0.04685811297907601,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2202253611.917488,1951666.53021025,309942.0322719959,378027.14183141245,0.011089517177962789,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34449749.863209285,12807798.35195125,22935710.388127696,1739983284.8170018,6060890.3035769975,287601639.954982,10004044.420115182,58549995.9063075,29860497.912216827
W1,5562.148133545949,5087.148133545949,217.4101102213639,237.36513243683217,375.83826351342543,228.66021811518033,278.8478419089447,556.1505448215682,2683.426452180466,509.44957034816906,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3181832681257444,2.5286304037604426,0.11848684914173344,1.2848061223189806,2.594320054682557,0.11571309247879367,1.5,0.07,0.018,5.15,0.63,11.800275217548732,12.106826921851932,9.5,10,14.65752581156787,14.65752581156787,29.31505162313574,0.5,0.5,1.7744774763231177,1.7295467031217047,0.7097909905292471,0.691818681248682,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2202556431.9497266,1951934.893362613,309984.6507314216,378079.1223075287,0.01108875482669401,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34454486.86275726,12809559.483316343,22938864.1541252,1740222540.5464737,6061723.703957039,287641186.50739163,10005420.022378892,58558046.80087839,29864603.868447978
W1,5562.688313486827,5087.688313486827,217.42912855168908,237.38589636768972,375.85467097634,228.68592534183796,278.880065219412,556.2148128881585,2683.7365456102484,509.5012685314512,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3182594297366013,2.528776502235115,0.11849369504056569,1.2848803554747796,2.5944699485548433,0.11571977811631733,1.5,0.07,0.018,5.15,0.63,11.800957010430537,12.107526426589267,9.5,10,14.659219617055749,14.659219617055749,29.318439234111498,0.5,0.5,1.7745800015685016,1.7296466323698958,0.7098320006274007,0.6918586529479583,0.046858112979076015,0.04460247388133167,0.1,0.1,-0.36837,0.4,0.4,1.2,2202810956.6368914,1952160.456535884,310020.47217286524,378122.8126615796,0.011088114180846195,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34458468.38048954,12811039.740109274,22941514.940792028,1740423638.5030596,6062424.189223636,287674425.9658452,10006576.236296594,58564813.69607652,29868054.984999027
W1,5563.1423386377155,5088.1423386377155,217.44511324773114,237.4033482216496,375.8684609963125,228.70753253947305,278.9071492548468,556.2688308822009,2683.997182438633,509.54472105686835,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.318323440977883,2.528899293029689,0.11849944878549064,1.284942745915232,2.594595929251912,0.1157253971670678,1.5,0.07,0.018,5.15,0.63,11.801530034138548,12.10811433650892,9.5,10,14.660643278597284,14.660643278597284,29.32128655719457,0.5,0.5,1.7746661705471503,1.729730619501274,0.7098664682188601,0.6918922478005096,0.04685811297907602,0.04460247388133164,0.1,0.1,-0.36837,0.4,0.4,1.2,2203024887.34563,1952350.0447839275,310050.58047568426,378159.53486920224,0.011087575797070166,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34461814.88852307,12812283.911699686,22943742.955200635,1740592663.4760695,6063012.954546221,287702364.0844784,10007548.04640124,58570501.343517825,29870955.685194094
W1,5563.523948764833,5088.523948764833,217.45854820872412,237.41801631271554,375.88005116487534,228.72569354550862,278.92991358270194,556.3142333972518,2684.216249579747,509.5812429733089,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3183772404856537,2.529002494970076,0.11850428463367296,1.2849951831890416,2.5947018122086423,0.11573011980887987,1.5,0.07,0.018,5.15,0.63,11.802011643193687,12.108608456973663,9.5,10,14.661839876429408,14.661839876429408,29.323679752858816,0.5,0.5,1.7747385929614572,1.7298012081390945,0.7098954371845829,0.6919204832556378,0.04685811297907603,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2203204697.6550565,1952509.3950789135,310075.8867221699,378190.40015055594,0.011087123342262892,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34464627.65275195,12813329.64692848,22945615.61744057,1740734730.189524,6063507.816062164,287725846.2754449,10008364.85982952,58575281.85236741,29873393.74470738
W1,5563.8446928298035,5088.8446928298035,217.46984014617362,237.43034468247464,375.88979243933983,228.74095795059333,278.9490470999301,556.3523944099314,2684.4003764709655,509.611939630395,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3184224575094345,2.529089233395501,0.11850834903261115,1.285039255292209,2.5947908039554224,0.11573408906094128,1.5,0.07,0.018,5.15,0.63,11.802416422512339,12.10902375179197,9.5,10,14.662845622146207,14.662845622146207,29.325691244292415,0.5,0.5,1.774799462031931,1.7298605359702814,0.7099197848127724,0.6919442143881126,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2203355829.007368,1952643.329699511,310097.1567331359,378216.34255466703,0.01108674309485663,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34466991.793401085,12814208.591966685,22947189.598252058,1740854137.884174,6063923.749332896,287745583.1597611,10009051.395092132,58579299.890985325,29875442.94440252
W1,5564.1142782012275,5089.1142782012275,217.47933089630976,237.44070654265076,375.89797977868966,228.75378771319214,278.9651288589214,556.3844688164015,2684.5551354864165,509.63774010864586,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3184604613077107,2.5291621349123874,0.11851176506012574,1.2850762968128215,2.5948655993335814,0.1157374251198421,1.5,0.07,0.018,5.15,0.63,11.80275662959114,12.109372796890046,9.5,10,14.663690953406066,14.663690953406066,29.327381906812132,0.5,0.5,1.774850620991149,1.7299103995557212,0.7099402483964596,0.6919641598222885,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2203482855.2072506,1952755.9020124497,310115.0342193303,378238.147196521,0.011086423526420197,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34468978.858282425,12814947.34700594,22948512.53223044,1740954500.2871845,6064273.342067815,287762172.04998064,10009628.429335268,58582677.06037349,29877165.30079048
W1,5564.340864235283,5089.340864235283,217.48730776851698,237.4494155733668,375.9048610808721,228.76457112804908,278.9786455765923,556.4114273535214,2684.6852104315794,509.6594253227849,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3184924026510971,2.5292234070085944,0.11851463615493231,1.2851074293833296,2.594928463177877,0.11574022900281537,1.5,0.07,0.018,5.15,0.63,11.803042566040107,12.109666161496758,9.5,10,14.664401454289964,14.664401454289964,29.328802908579927,0.5,0.5,1.7748936189534001,1.7299523087852515,0.7099574475813601,0.6919809235141007,0.04685811297907603,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2203589620.7222404,1952850.5190361463,310130.0602456304,378256.47399696714,0.011086154950537568,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34470648.98622113,12815568.27058146,22949624.45817665,1741038854.882164,6064567.174744965,287776115.0114249,10010113.426589312,58585515.57108439,29878612.94125304
W1,5564.531309077912,5089.531309077912,217.49401224304083,237.45673541917176,375.910644693039,228.7736345694113,278.99000635419804,556.4340859569079,2684.7945381959103,509.67765164623273,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3185192486959547,2.529274904950413,0.11851704925130821,1.2851335956711494,2.5949812989513594,0.11574258560902212,1.5,0.07,0.018,5.15,0.63,11.803282889768592,12.109912728439676,9.5,10,14.664998629042529,14.664998629042529,29.329997258085058,0.5,0.5,1.774929757859939,1.7299875326342395,0.7099719031439756,0.6919950130536958,0.04685811297907602,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2203679356.9512033,1952930.0444793862,310142.68959450413,378271.8776407483,0.011085929228073983,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34472052.725838,12816090.155762715,22950559.029993307,1741109754.7719831,6064814.140597153,287787834.0461779,10010521.065934652,58587901.33438159,29879829.68053461
W1,5564.691377135358,5089.691377135358,217.49964728129027,237.4628876703206,375.91550572279476,228.78125236311647,278.99955505172596,556.4531304411549,2684.886427834916,509.69297077003915,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3185418122886967,2.529318187996106,0.11851907741315337,1.285155587940963,2.5950257064192526,0.11574456629194893,1.5,0.07,0.018,5.15,0.63,11.80348487731516,12.110119963289845,9.5,10,14.665500552527124,14.665500552527124,29.33100110505425,0.5,0.5,1.7749601319270918,1.730017137612835,0.7099840527708368,0.692006855045134,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2203754779.966899,1952996.885362082,310153.3045221574,378284.82435446803,0.011085739519723482,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34473232.564531684,12816528.798601534,22951344.53463965,1741169345.904399,6065021.714612254,287797683.8577015,10010863.685510905,58589906.56086246,29880852.346039854
W1,5564.825913476299,5089.825913476299,217.50438347005004,237.46805857093355,375.91959134200727,228.78765508541431,279.00758069024346,556.469137246886,2684.9636606746817,509.7058463960829,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3185607765910838,2.5293545666338586,0.1185207820474712,1.2851740720564895,2.595063030114065,0.115746231021072,1.5,0.07,0.018,5.15,0.63,11.803654644291338,12.110294140532302,9.5,10,14.665922417021102,14.665922417021102,29.331844834042204,0.5,0.5,1.77498566079569,1.7300420200760434,0.7099942643182761,0.6920168080304174,0.046858112979076015,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2203818172.6817784,1953053.0648317044,310162.22632243275,378295.70601073565,0.011085580078217132,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34474224.213794485,12816897.475989446,22952004.747860022,1741219431.9906123,6065196.17966426,287805962.5812155,10011151.655766532,58591591.94495113,29881711.891925078
W1,5564.9389904329,5089.9389904329,217.50836418561084,237.47240465711752,375.9230252440892,228.79303653905197,279.01432619623057,556.4825908809688,2685.0285744609077,509.71666826892294,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3185767157742274,2.529385142278447,0.1185222147644797,1.285189607650502,2.5950944000635134,0.11574763019842292,1.5,0.07,0.018,5.15,0.63,11.80379733063275,12.11044053362973,9.5,10,14.666276991858194,14.666276991858194,29.332553983716387,0.5,0.5,1.7750071173883832,1.7300629333756758,0.7100028469553533,0.6920251733502704,0.04685811297907601,0.044602473881331664,0.1,0.1,-0.36837,0.4,0.4,1.2,2203871453.917513,1953100.2833736138,310169.72504755505,378304.8519842733,0.01108544607380995,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34475057.68966371,12817207.347350098,22952559.653519075,1741261529.0765564,6065342.816601654,287812920.80378026,10011393.693216786,58593008.50120842,29882434.335616294
W1,5565.034030830086,5090.034030830086,217.51170993415772,237.47605749573717,375.9259113899353,228.79755961731598,279.01999575199835,556.4938985766195,2685.0831340939144,509.7257639704076,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.3185901124093575,2.529410840631411,0.11852341894080631,1.2852026650752537,2.59512076601734,0.11574880618518979,1.5,0.07,0.018,5.15,0.63,11.803917256279918,12.110563574747585,9.5,10,14.6665750098003,14.6665750098003,29.3331500196006,0.5,0.5,1.7750251513202888,1.7300805106782264,0.7100100605281155,0.6920322042712906,0.04685811297907602,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2203916236.464285,1953139.9702639885,310176.02767931455,378312.53911806596,0.011085333447698999,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34475758.22094047,12817467.792298686,22953026.048269276,1741296911.4150906,6065466.0640342105,287818769.1465068,10011597.124186194,58594199.107919656,29883041.545039024
W1,5565.11391156738,5090.11391156738,217.5145219998117,237.47912766729314,375.9283371560851,228.8013612332034,279.0247609742702,556.50340261633,2685.128991086772,509.73340883361374,10.74,1.38,0.8,320,83.33,104.17,45,2,30.5,5,0.58,1.318601372082928,2.529432439716771,0.11852443103318833,1.2852136396475224,2.5951429262113437,0.11574979458466404,1.5,0.07,0.018,5.15,0.63,11.804018052011596,12.110666988986269,9.5,10,14.666825491812173,14.666825491812173,29.333650983624345,0.5,0.5,1.7750403085731723,1.7300952841408956,0.710016123429269,0.6920381136563583,0.046858112979076015,0.04460247388133165,0.1,0.1,-0.36837,0.4,0.4,1.2,2203953875.8840227,1953173.3268198913,310181.3249975634,378319.0001006642,0.011085238788889527,0.06285813861608884,1.2237037037037035,1860.46875,221.6754,14.0,0,1,0.045,4.177486222100619,6.266229333150928,7.84,2.103,3.25,3.942,9.295,1.7,0.1745,0.3,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 9.55, 9.55, 9.55, 9.55, 9.55, 9.55]","[4.2, 2.99, 1.78, -1.78, -2.99, -4.2, 4.2, 2.99, 1.78, -1.78, -2.99, -4.2]",34476347.0126164,12817686.694470301,22953418.04981969,1741326650.0250487,6065569.652645843,287823684.63797647,10011768.106504017,58595199.80459674,29883551.90034434
