city-city,dist,label,sum_gdp
Rotterdam-Brescia,824.8351361414093,Rot-Bre-dir,125.2
Prague-Lille,811.7089842466347,Pra-Lil-dir,163.1
Prague-Turin,755.712461303051,Pra-Tur-dir,157.3
Prague-Utrecht,691.3430632796072,Pra-Utr-dir,153.5
Prague-Budapest,444.40043340171894,Pra-Bud-dir,151.0
Prague-Toulouse,1222.5972040848205,Pra-Tou-dir,140.6
Prague-Bordeaux,1272.6320722933247,Pra-Bor-dir,140.6
Prague-Bucharest,1079.632781114391,Pra-Buc-dir,140.6
Prague-Malmö,619.354617210906,Pra-Mal-dir,135.6
Prague-Nantes,1222.704909864384,Pra-Nan-dir,132.7
Prague-The Hague,747.2662370562491,Pra-The-dir,131.5
Prague-Bremen,514.6561863702342,Pra-Bre-dir,130.7
Prague-Bonn,529.4702955912655,Pra-Bon-dir,125.2
Prague-Dresden,118.6364503847765,Pra-Dre-dir,124.6
Prague-Bologna,664.1931161790797,Pra-Bol-dir,123.7
Prague-London,1038.427131265793,Pra-Lon-dir,883.3
Prague-Valencia,1659.0787731878827,Pra-Val-dir,140.7
Prague-Naples,1026.1259948845002,Pra-Nap-dir,141.9
Prague-Dublin,1472.2002386059949,Pra-Dub-dir,240.8
Prague-Athens,1533.3023900380479,Pra-Ath-dir,163.5
Prague-Barcelona,1357.466605698961,Pra-Bar-dir,253.0
Prague-Gothenburg,864.0084594547777,Pra-Got-dir,160.8
Prague-Nuremburg,254.6884922272344,Pra-Nur-dir,147.5
Prague-Braunschweig,367.45893715382914,Pra-Bra-dir,140.4
Prague-Hanover,416.8903367297948,Pra-Han-dir,138.6
Prague-Antwerp,722.0606932869986,Pra-Ant-dir,135.2
Prague-Brescia,596.973112257497,Pra-Bre-dir,124.9
Lille-Turin,708.7672465096236,Lil-Tur-dir,157.2
Lille-Utrecht,214.88527747324179,Lil-Utr-dir,153.4
Lille-Budapest,1217.7487844316151,Lil-Bud-dir,150.9
Lille-Toulouse,791.2179743486964,Lil-Tou-dir,140.5
Lille-Bordeaux,701.0539833691934,Lil-Bor-dir,140.5
Lille-Bucharest,1856.1510095869662,Lil-Buc-dir,140.5
Lille-Malmö,861.9897946113955,Lil-Mal-dir,135.5
Lille-Nantes,513.090104329315,Lil-Nan-dir,132.6
Lille-The Hague,179.25688759385554,Lil-The-dir,131.4
Lille-Bremen,477.6199263068203,Lil-Bre-dir,130.6
Lille-Bonn,282.8873385997904,Lil-Bon-dir,125.1
Lille-Dresden,752.1853565330388,Lil-Dre-dir,124.5
Lille-Bologna,923.0719042673425,Lil-Bol-dir,123.6
Lille-London,243.43484003439278,Lil-Lon-dir,883.2
Lille-Valencia,1272.0805775321633,Lil-Val-dir,140.6
Lille-Naples,1392.922942971883,Lil-Nap-dir,141.8
Lille-Dublin,707.7648823592344,Lil-Dub-dir,240.7
Lille-Athens,2153.6066743771134,Lil-Ath-dir,163.4
Lille-Barcelona,1031.915251397776,Lil-Bar-dir,252.9
Lille-Gothenburg,975.231875967687,Lil-Got-dir,160.7
Lille-Nuremburg,586.5611814471732,Lil-Nur-dir,147.4
Lille-Braunschweig,547.0225193052208,Lil-Bra-dir,140.3
Lille-Hanover,500.0690587566228,Lil-Han-dir,138.5
Lille-Antwerp,112.48505409845325,Lil-Ant-dir,135.1
Lille-Brescia,777.2674307479374,Lil-Bre-dir,124.8
Turin-Utrecht,803.6789936024323,Tur-Utr-dir,147.6
Turin-Budapest,919.0639883301004,Tur-Bud-dir,145.1
Turin-Toulouse,521.3353880728225,Tur-Tou-dir,134.7
Turin-Bordeaux,652.2717370675288,Tur-Bor-dir,134.7
Turin-Bucharest,1457.9118717734052,Tur-Buc-dir,134.7
Turin-Malmö,1229.1043159632907,Tur-Mal-dir,129.7
Turin-Nantes,753.2217540120198,Tur-Nan-dir,126.8
Turin-The Hague,818.3744919875836,Tur-The-dir,125.6
Turin-Bremen,894.3415417310631,Tur-Bre-dir,124.8
Turin-Bonn,629.5361218692724,Tur-Bon-dir,119.3
Turin-Dresden,803.9273542394627,Tur-Dre-dir,118.7
Turin-Bologna,297.4397605593793,Tur-Bol-dir,117.8
Turin-London,918.8321157335745,Tur-Lon-dir,877.4
Turin-Valencia,909.1014076447519,Tur-Val-dir,134.8
Turin-Naples,715.7771712700629,Tur-Nap-dir,136.0
Turin-Dublin,1366.1374677265094,Tur-Dub-dir,234.9
Turin-Athens,1550.292977136563,Tur-Ath-dir,157.6
Turin-Barcelona,606.3461801036003,Tur-Bar-dir,247.1
Turin-Gothenburg,1436.7426103837374,Tur-Got-dir,154.9
Turin-Nuremburg,551.2410069021864,Tur-Nur-dir,141.6
Turin-Braunschweig,826.9141797015371,Tur-Bra-dir,134.5
Turin-Hanover,826.0010075664123,Tur-Han-dir,132.7
Turin-Antwerp,725.2366477826607,Tur-Ant-dir,129.3
Turin-Brescia,206.18869986694276,Tur-Bre-dir,119.0
Utrecht-Budapest,1125.1902307649252,Utr-Bud-dir,141.3
Utrecht-Toulouse,981.5864525434497,Utr-Tou-dir,130.9
Utrecht-Bordeaux,909.4476131572959,Utr-Bor-dir,130.9
Utrecht-Bucharest,1766.1891503051938,Utr-Buc-dir,130.9
Utrecht-Malmö,648.6660766692729,Utr-Mal-dir,125.9
Utrecht-Nantes,727.7758623148558,Utr-Nan-dir,123.0
Utrecht-The Hague,58.30774101017365,Utr-The-dir,121.8
Utrecht-Bremen,272.1400078737995,Utr-Bre-dir,121.0
Utrecht-Bonn,205.3265572108724,Utr-Bon-dir,115.5
Utrecht-Dresden,609.201347782835,Utr-Dre-dir,114.9
Utrecht-Bologna,962.02973234788,Utr-Bol-dir,114.0
Utrecht-London,367.1436352696507,Utr-Lon-dir,873.6
Utrecht-Valencia,1466.696028485632,Utr-Val-dir,131.0
Utrecht-Naples,1432.886910398875,Utr-Nap-dir,132.2
Utrecht-Dublin,780.8697904295996,Utr-Dub-dir,231.1
Utrecht-Athens,2134.766541462462,Utr-Ath-dir,153.8
Utrecht-Barcelona,1211.7079179549266,Utr-Bar-dir,243.3
Utrecht-Gothenburg,762.8170129314565,Utr-Got-dir,151.1
Utrecht-Nuremburg,511.42834592824755,Utr-Nur-dir,137.8
Utrecht-Braunschweig,369.4903233145223,Utr-Bra-dir,130.7
Utrecht-Hanover,316.72131650517366,Utr-Han-dir,128.9
Utrecht-Antwerp,109.8685915542363,Utr-Ant-dir,125.5
Utrecht-Brescia,819.1418971063208,Utr-Bre-dir,115.2
Budapest-Toulouse,1438.9506147659163,Bud-Tou-dir,128.4
Budapest-Bordeaux,1543.3668096233894,Bud-Bor-dir,128.4
Budapest-Bucharest,641.4479099948738,Bud-Buc-dir,128.4
Budapest-Malmö,991.306256400782,Bud-Mal-dir,123.4
Budapest-Nantes,1557.4284346610993,Bud-Nan-dir,120.5
Budapest-The Hague,1178.932307509578,Bud-The-dir,119.3
Budapest-Bremen,958.4709505590135,Bud-Bre-dir,118.5
Budapest-Bonn,945.1108185655391,Bud-Bon-dir,113.0
Budapest-Dresden,553.082625188916,Bud-Dre-dir,112.4
Budapest-Bologna,685.7580488844796,Bud-Bol-dir,111.5
Budapest-London,1455.2929615662176,Bud-Lon-dir,871.1
Budapest-Valencia,1802.2219010460446,Bud-Val-dir,128.5
Budapest-Naples,831.2419360824931,Bud-Nap-dir,129.7
Budapest-Dublin,1902.8377249618995,Bud-Dub-dir,228.6
Budapest-Athens,1123.1610430561775,Bud-Ath-dir,151.3
Budapest-Barcelona,1504.5609440978956,Bud-Bar-dir,240.8
Budapest-Gothenburg,1232.0340016693021,Bud-Got-dir,148.6
Budapest-Nuremburg,631.239030135076,Bud-Nur-dir,135.3
Budapest-Braunschweig,811.2809845310652,Bud-Bra-dir,128.2
Budapest-Hanover,861.2609977892402,Bud-Han-dir,126.4
Budapest-Antwerp,1141.1981842060636,Bud-Ant-dir,123.0
Budapest-Brescia,714.1392079031174,Bud-Bre-dir,112.7
Toulouse-Bordeaux,212.98688626775316,Tou-Bor-dir,118.0
Toulouse-Bucharest,1970.7195703786801,Tou-Buc-dir,118.0
Toulouse-Malmö,1567.3647935742613,Tou-Mal-dir,113.0
Toulouse-Nantes,464.24644188839056,Tou-Nan-dir,110.1
Toulouse-The Hague,963.6601659266173,Tou-The-dir,108.9
Toulouse-Bremen,1183.0300937241593,Tou-Bre-dir,108.1
Toulouse-Bonn,896.649435282391,Tou-Bon-dir,102.6
Toulouse-Dresden,1240.628201896613,Tou-Dre-dir,102.0
Toulouse-Bologna,798.0733142155703,Tou-Bol-dir,101.1
Toulouse-London,884.8220101386262,Tou-Lon-dir,860.7
Toulouse-Valencia,485.88445057543345,Tou-Val-dir,118.1
Toulouse-Naples,1103.6340535866534,Tou-Nap-dir,119.3
Toulouse-Dublin,1221.2090687947928,Tou-Dub-dir,218.2
Toulouse-Athens,1974.4071738706907,Tou-Ath-dir,140.9
Toulouse-Barcelona,254.60234714858214,Tou-Bar-dir,230.4
Toulouse-Gothenburg,1730.1047647824112,Tou-Got-dir,138.2
Toulouse-Nuremburg,981.0118627990684,Tou-Nur-dir,124.9
Toulouse-Braunschweig,1173.9985179996058,Tou-Bra-dir,117.8
Toulouse-Hanover,1151.3701328085226,Tou-Han-dir,116.0
Toulouse-Antwerp,873.4171466338014,Tou-Ant-dir,112.6
Toulouse-Brescia,727.5225798340698,Tou-Bre-dir,102.3
Bordeaux-Bucharest,2108.758660619137,Bor-Buc-dir,118.0
Bordeaux-Malmö,1534.2151505611332,Bor-Mal-dir,113.0
Bordeaux-Nantes,273.178702256759,Bor-Nan-dir,110.1
Bordeaux-The Hague,880.163206172814,Bor-The-dir,108.9
Bordeaux-Bremen,1142.8298892048813,Bor-Bre-dir,108.1
Bordeaux-Bonn,868.9395426395267,Bor-Bon-dir,102.6
Bordeaux-Dresden,1270.754277601906,Bor-Dre-dir,102.0
Bordeaux-Bologna,946.4321220508783,Bor-Bol-dir,101.1
Bordeaux-London,741.1686608762376,Bor-Lon-dir,860.7
Bordeaux-Valencia,598.4596801564987,Bor-Val-dir,118.1
Bordeaux-Naples,1294.2068109711402,Bor-Nap-dir,119.3
Bordeaux-Dublin,1030.98634701856,Bor-Dub-dir,218.2
Bordeaux-Athens,2161.7824907438912,Bor-Ath-dir,140.9
Bordeaux-Barcelona,444.932690573959,Bor-Bar-dir,230.4
Bordeaux-Gothenburg,1671.856253210374,Bor-Got-dir,138.2
Bordeaux-Nuremburg,1020.2440290518825,Bor-Nur-dir,124.9
Bordeaux-Braunschweig,1160.632601618765,Bor-Bra-dir,117.8
Bordeaux-Hanover,1129.2438830632213,Bor-Han-dir,116.0
Bordeaux-Antwerp,799.7179825925849,Bor-Ant-dir,112.6
Bordeaux-Brescia,852.1123930646379,Bor-Bre-dir,102.3
Bucharest-Malmö,1548.4636557320443,Buc-Mal-dir,113.0
Bucharest-Nantes,2161.996686873292,Buc-Nan-dir,110.1
Bucharest-The Hague,1820.227857261216,Buc-The-dir,108.9
Bucharest-Bremen,1587.3669166526504,Buc-Bre-dir,108.1
Bucharest-Bonn,1586.0908645048219,Buc-Bon-dir,102.6
Bucharest-Dresden,1179.9193130757233,Buc-Dre-dir,102.0
Bucharest-Bologna,1172.7643739976652,Buc-Bol-dir,101.1
Bucharest-London,2095.313765398241,Buc-Lon-dir,860.7
Bucharest-Valencia,2252.4574133954475,Buc-Val-dir,118.1
Bucharest-Naples,1044.5120620926964,Buc-Nap-dir,119.3
Bucharest-Dublin,2544.2845481696854,Buc-Dub-dir,218.2
Bucharest-Athens,743.4679994007557,Buc-Ath-dir,140.9
Bucharest-Barcelona,1976.8535092056356,Buc-Bar-dir,230.4
Bucharest-Gothenburg,1769.9686106681274,Buc-Got-dir,138.2
Bucharest-Nuremburg,1270.7152792419051,Buc-Nur-dir,124.9
Bucharest-Braunschweig,1441.3361064710882,Buc-Bra-dir,117.8
Bucharest-Hanover,1493.3269544073953,Buc-Han-dir,116.0
Bucharest-Antwerp,1782.1355106459648,Buc-Ant-dir,112.6
Bucharest-Brescia,1256.765326316663,Buc-Bre-dir,102.3
Malmö-Nantes,1374.6207827904032,Mal-Nan-dir,105.1
Malmö-The Hague,695.5822185572565,Mal-The-dir,103.9
Malmö-Bremen,391.6367423548302,Mal-Bre-dir,103.1
Malmö-Bonn,671.4265928981782,Mal-Bon-dir,97.6
Malmö-Dresden,506.7760151978646,Mal-Dre-dir,97.0
Malmö-Bologna,1238.5994646174695,Mal-Bol-dir,96.1
Malmö-London,980.4368682618787,Mal-Lon-dir,855.7
Malmö-Valencia,2048.618814505649,Mal-Val-dir,113.1
Malmö-Naples,1640.5457762396384,Mal-Nap-dir,114.3
Malmö-Dublin,1271.4403657346236,Mal-Dub-dir,213.2
Malmö-Athens,2114.334987974571,Mal-Ath-dir,135.9
Malmö-Barcelona,1766.4979366632824,Mal-Bar-dir,225.4
Malmö-Gothenburg,245.42778041668083,Mal-Got-dir,133.2
Malmö-Nuremburg,694.2184474248398,Mal-Nur-dir,119.9
Malmö-Braunschweig,404.4207334143514,Mal-Bra-dir,112.8
Malmö-Hanover,417.52761813088983,Mal-Han-dir,111.0
Malmö-Antwerp,750.9972370901387,Mal-Ant-dir,107.6
Malmö-Brescia,1134.542590131794,Mal-Bre-dir,97.3
Nantes-The Hague,686.885280365184,Nan-The-dir,101.0
Nantes-Bremen,987.1039455300216,Nan-Bre-dir,100.2
Nantes-Bonn,744.5359352399184,Nan-Bon-dir,94.7
Nantes-Dresden,1195.4254827709635,Nan-Dre-dir,94.1
Nantes-Bologna,1046.9802538331096,Nan-Bol-dir,93.2
Nantes-London,489.9543311154323,Nan-Lon-dir,852.8
Nantes-Valencia,865.9149466016919,Nan-Val-dir,110.2
Nantes-Naples,1453.0101652039634,Nan-Nap-dir,111.4
Nantes-Dublin,759.5452713500576,Nan-Dub-dir,210.3
Nantes-Athens,2302.7095032769125,Nan-Ath-dir,133.0
Nantes-Barcelona,712.1875123599641,Nan-Bar-dir,222.5
Nantes-Gothenburg,1482.5178525430056,Nan-Got-dir,130.3
Nantes-Nuremburg,969.5108793775299,Nan-Nur-dir,117.0
Nantes-Braunschweig,1036.17213696404,Nan-Bra-dir,109.9
Nantes-Hanover,995.6201613880418,Nan-Han-dir,108.1
Nantes-Antwerp,623.6296463600179,Nan-Ant-dir,104.7
Nantes-Brescia,925.7907826603995,Nan-Bre-dir,94.4
The Hague-Bremen,326.54800049959033,The-Bre-dir,99.0
The Hague-Bonn,247.20016814338118,The-Bon-dir,93.5
The Hague-Dresden,666.7733512719002,The-Dre-dir,92.9
The Hague-Bologna,991.7042265990513,The-Bol-dir,92.0
The Hague-London,309.26136516007927,The-Lon-dir,851.6
The Hague-Valencia,1446.9636163666664,The-Val-dir,109.0
The Hague-Naples,1463.7459672033158,The-Nap-dir,110.2
The Hague-Dublin,725.1939073473059,The-Dub-dir,209.1
The Hague-Athens,2178.54151661344,The-Ath-dir,131.8
The Hague-Barcelona,1199.1548709886583,The-Bar-dir,221.3
The Hague-Gothenburg,797.1038762540188,The-Got-dir,129.1
The Hague-Nuremburg,560.4148087594867,The-Nur-dir,115.8
The Hague-Braunschweig,427.72365118842566,The-Bra-dir,108.7
The Hague-Hanover,374.8063099459352,The-Han-dir,106.9
The Hague-Antwerp,96.18792093038238,The-Ant-dir,103.5
The Hague-Brescia,847.3766889519122,The-Bre-dir,93.2
Bremen-Bonn,287.9732901629279,Bre-Bon-dir,92.7
Bremen-Dresden,407.6022890313664,Bre-Dre-dir,92.1
Bremen-Bologna,972.0121336683342,Bre-Bol-dir,91.2
Bremen-London,632.5524553635615,Bre-Lon-dir,850.8
Bremen-Valencia,1667.1189209336953,Bre-Val-dir,108.2
Bremen-Naples,1421.2838432015412,Bre-Nap-dir,109.4
Bremen-Dublin,1005.0480279131558,Bre-Dub-dir,208.3
Bremen-Athens,2034.2787461784806,Bre-Ath-dir,131.0
Bremen-Barcelona,1392.1664332138062,Bre-Bar-dir,220.5
Bremen-Gothenburg,553.0502634069428,Bre-Got-dir,128.3
Bremen-Nuremburg,432.40866977835606,Bre-Nur-dir,115.0
Bremen-Braunschweig,147.21858441465653,Bre-Bra-dir,107.9
Bremen-Hanover,100.83987725488706,Bre-Han-dir,106.1
Bremen-Antwerp,365.2243425502828,Bre-Ant-dir,102.7
Bremen-Brescia,844.608430167104,Bre-Bre-dir,92.4
Bonn-Dresden,470.63805958985046,Bon-Dre-dir,86.6
Bonn-Bologna,761.8071864718238,Bon-Bol-dir,85.7
Bonn-London,511.4127085255521,Bon-Lon-dir,845.3
Bonn-Valencia,1379.8056889903505,Bon-Val-dir,102.7
Bonn-Naples,1230.8421118105236,Bon-Nap-dir,103.9
Bonn-Dublin,959.7893986013956,Bon-Dub-dir,202.8
Bonn-Athens,1931.4608211290795,Bon-Ath-dir,125.5
Bonn-Barcelona,1104.2830456575825,Bon-Bar-dir,215.0
Bonn-Gothenburg,840.322421795856,Bon-Got-dir,122.8
Bonn-Nuremburg,317.46169750946655,Bon-Nur-dir,109.5
Bonn-Braunschweig,294.15907972406933,Bon-Bra-dir,102.4
Bonn-Hanover,260.3070604462791,Bon-Han-dir,100.6
Bonn-Antwerp,196.0877098190496,Bon-Ant-dir,97.2
Bonn-Brescia,621.1053081471852,Bon-Bre-dir,86.9
Dresden-Bologna,750.1718486974457,Dre-Bol-dir,85.1
Dresden-London,967.5372618573347,Dre-Lon-dir,844.7
Dresden-Valencia,1692.9981052517753,Dre-Val-dir,102.1
Dresden-Naples,1134.1728108138327,Dre-Nap-dir,103.3
Dresden-Dublin,1387.4330645547307,Dre-Dub-dir,202.2
Dresden-Athens,1651.0489251884762,Dre-Ath-dir,124.9
Dresden-Barcelona,1394.219805066083,Dre-Bar-dir,214.4
Dresden-Gothenburg,750.068270775544,Dre-Got-dir,122.2
Dresden-Nuremburg,260.7195768741935,Dre-Nur-dir,108.9
Dresden-Braunschweig,261.4730263028679,Dre-Bra-dir,101.8
Dresden-Hanover,314.08184509225146,Dre-Han-dir,100.0
Dresden-Antwerp,654.1037959241702,Dre-Ant-dir,96.6
Dresden-Brescia,666.2035746864776,Dre-Bre-dir,86.3
Bologna-London,1154.4633289773008,Bol-Lon-dir,843.8
Bologna-Valencia,1118.749663760041,Bol-Val-dir,101.2
Bologna-Naples,472.3910671972542,Bol-Nap-dir,102.4
Bologna-Dublin,1615.339648997171,Bol-Dub-dir,201.3
Bologna-Athens,1263.4795815927012,Bol-Ath-dir,124.0
Bologna-Barcelona,824.8499099809693,Bol-Bar-dir,213.5
Bologna-Gothenburg,1470.0853700958512,Bol-Got-dir,121.3
Bologna-Nuremburg,551.8724761920244,Bol-Nur-dir,108.0
Bologna-Braunschweig,865.722482117029,Bol-Bra-dir,100.9
Bologna-Hanover,883.4730768582809,Bol-Han-dir,99.1
Bologna-Antwerp,908.8309613679318,Bol-Ant-dir,95.7
Bologna-Brescia,145.9236190838798,Bol-Bre-dir,85.4
London-Valencia,1338.6448621681493,Lon-Val-dir,860.8
London-Naples,1620.068282180865,Lon-Nap-dir,862.0
London-Dublin,465.41467940538854,Lon-Dub-dir,960.9
London-Athens,2394.6092291091877,Lon-Ath-dir,883.6
London-Barcelona,1138.2146421067691,Lon-Bar-dir,973.1
London-Gothenburg,1039.7312706005152,Lon-Got-dir,880.9
London-Nuremburg,824.5988552724501,Lon-Nur-dir,867.6
London-Braunschweig,736.339283146044,Lon-Bra-dir,860.5
London-Hanover,683.8437813307955,Lon-Han-dir,858.7
London-Antwerp,316.44077140221736,Lon-Ant-dir,855.3
London-Brescia,1009.56010886619,Lon-Bre-dir,845.0
Valencia-Naples,1258.6292125093007,Val-Nap-dir,119.4
Valencia-Dublin,1606.9967520413202,Val-Dub-dir,218.3
Valencia-Athens,2096.1598340677197,Val-Ath-dir,141.0
Valencia-Barcelona,302.75684215052536,Val-Bar-dir,230.5
Valencia-Gothenburg,2215.607120679913,Val-Got-dir,138.3
Valencia-Nuremburg,1432.5438725067686,Val-Nur-dir,125.0
Valencia-Braunschweig,1650.9737048804327,Val-Bra-dir,117.9
Valencia-Hanover,1631.4246459634383,Val-Han-dir,116.1
Valencia-Antwerp,1358.0390818963876,Val-Ant-dir,112.7
Valencia-Brescia,1099.5834660643545,Val-Bre-dir,102.4
Naples-Dublin,2076.3806375419904,Nap-Dub-dir,219.5
Naples-Athens,871.0816764739508,Nap-Ath-dir,142.2
Naples-Barcelona,1021.3911785575879,Nap-Bar-dir,231.7
Naples-Gothenburg,1881.9525300222854,Nap-Got-dir,139.5
Naples-Nuremburg,989.778224727362,Nap-Nur-dir,126.2
Naples-Braunschweig,1301.0986137664875,Nap-Bra-dir,119.1
Naples-Hanover,1326.9592605580958,Nap-Han-dir,117.3
Naples-Antwerp,1381.2181472326208,Nap-Ant-dir,113.9
Naples-Brescia,617.86102454799,Nap-Bre-dir,103.6
Dublin-Athens,2859.9603557927217,Dub-Ath-dir,241.1
Dublin-Barcelona,1471.5326669837657,Dub-Bar-dir,330.6
Dublin-Gothenburg,1244.9803294894136,Dub-Got-dir,238.4
Dublin-Nuremburg,1277.141874586514,Dub-Nur-dir,225.1
Dublin-Braunschweig,1135.474808428713,Dub-Bra-dir,218.0
Dublin-Hanover,1080.8961940747358,Dub-Han-dir,216.2
Dublin-Antwerp,764.805520285829,Dub-Ant-dir,212.8
Dublin-Brescia,1471.4226279642733,Dub-Bre-dir,202.5
Athens-Barcelona,1883.6580645112913,Ath-Bar-dir,253.3
Athens-Gothenburg,2355.062016624838,Ath-Got-dir,161.1
Athens-Nuremburg,1628.6819231653744,Ath-Nur-dir,147.8
Athens-Braunschweig,1890.7120389087897,Ath-Bra-dir,140.7
Athens-Hanover,1933.463140278483,Ath-Han-dir,138.9
Athens-Antwerp,2113.0353507025156,Ath-Ant-dir,135.5
Athens-Brescia,1399.6610292968273,Ath-Bre-dir,125.2
Barcelona-Gothenburg,1944.4083278655912,Bar-Got-dir,250.6
Barcelona-Nuremburg,1134.3685718424842,Bar-Nur-dir,237.3
Barcelona-Braunschweig,1365.0161950587728,Bar-Bra-dir,230.2
Barcelona-Hanover,1349.111964386721,Bar-Han-dir,228.4
Barcelona-Antwerp,1106.0918357774665,Bar-Ant-dir,225.0
Barcelona-Brescia,798.0481448172396,Bar-Bre-dir,214.7
Gothenburg-Nuremburg,919.9280234037637,Got-Nur-dir,145.1
Gothenburg-Braunschweig,612.9500582958669,Got-Bra-dir,138.0
Gothenburg-Hanover,610.8241205069213,Got-Han-dir,136.2
Gothenburg-Antwerp,872.2841074335134,Got-Ant-dir,132.8
Gothenburg-Brescia,1359.0997295361612,Got-Bre-dir,122.5
Nuremburg-Braunschweig,314.4685646231444,Nur-Bra-dir,124.7
Nuremburg-Hanover,337.19290112212946,Nur-Han-dir,122.9
Nuremburg-Antwerp,512.6020695235119,Nur-Ant-dir,119.5
Nuremburg-Brescia,440.43735149117435,Nur-Bre-dir,109.2
Braunschweig-Hanover,54.57896017345947,Bra-Han-dir,115.8
Braunschweig-Antwerp,437.9378308600195,Bra-Ant-dir,112.4
Braunschweig-Brescia,748.2164521997478,Bra-Bre-dir,102.1
Hanover-Antwerp,389.59237485414064,Han-Ant-dir,110.6
Hanover-Brescia,760.6141514805608,Han-Bre-dir,100.3
Antwerp-Brescia,763.5371551974024,Ant-Bre-dir,96.9
